timestamp,open,high,low,close,volume
2024-01-02T15:00:00-05:00,94782.58,94845.92,94753.86,94842.7,41236
2024-01-02T15:01:00-05:00,94842.7,94853.88,94708.96,94741.08,18584
2024-01-02T15:02:00-05:00,94741.08,94857.74,94726.95999999999,94788.72,28912
2024-01-02T15:03:00-05:00,94788.72,94823.76000000001,94645.7,94703.36,21407
2024-01-02T15:04:00-05:00,94703.36,94767.16,94621.18000000001,94659.42,32525
2024-01-02T15:05:00-05:00,94659.42,94701.5,94590.54,94675.12000000001,30088
2024-01-02T15:06:00-05:00,94675.12000000001,94783.26,94591.24,94702.52,29812
2024-01-02T15:07:00-05:00,94702.52,94726.54,94622.78,94655.31999999999,32279
2024-01-02T15:08:00-05:00,94655.31999999999,94825.51999999999,94643.54,94757.2,21875
2024-01-02T15:09:00-05:00,94757.2,94811.87999999999,94660.14,94734.66,33295
2024-01-02T15:10:00-05:00,94734.66,94894.64,94710.36,94822.0,41116
2024-01-02T15:11:00-05:00,94822.0,94910.82,94744.74,94887.51999999999,18025
2024-01-02T15:12:00-05:00,94887.51999999999,94906.48,94721.16,94759.64,25609
2024-01-02T15:13:00-05:00,94759.64,94813.87999999999,94755.08,94811.6,31325
2024-01-02T15:14:00-05:00,94811.6,94859.24,94809.2,94827.23999999999,47405
2024-01-02T15:15:00-05:00,94827.23999999999,95081.08,94771.76,95009.32,42176
2024-01-02T15:16:00-05:00,95009.32,95109.88,94949.8,95038.9,17704
2024-01-02T15:17:00-05:00,95038.9,95134.06,95000.54000000001,95073.68000000001,12696
2024-01-02T15:18:00-05:00,95073.68000000001,95182.76,95026.72,95111.28,39771
2024-01-02T15:19:00-05:00,95111.28,95176.44,95101.76,95131.24,23303
2024-01-02T15:20:00-05:00,95131.24,95167.18,95056.6,95124.56,29641
2024-01-02T15:21:00-05:00,95124.56,95149.92,95047.08,95140.42,34877
2024-01-02T15:22:00-05:00,95140.42,95228.38,95128.14,95207.64,28596
2024-01-02T15:23:00-05:00,95207.64,95266.26,95187.04000000001,95213.56,28121
2024-01-02T15:24:00-05:00,95213.56,95297.08,95194.18,95199.95999999999,32227
2024-01-02T15:25:00-05:00,95199.95999999999,95243.44,95093.3,95177.95999999999,33280
2024-01-02T15:26:00-05:00,95177.95999999999,95232.42,95042.98,95126.95999999999,22011
2024-01-02T15:27:00-05:00,95126.95999999999,95167.88,95059.46,95166.5,25430
2024-01-02T15:28:00-05:00,95166.5,95232.58,95093.56,95156.52,24969
2024-01-02T15:29:00-05:00,95156.52,95160.32,95028.54,95075.26000000001,43006
2024-01-02T15:30:00-05:00,95075.26000000001,95158.56,95015.76,95118.78,36190
2024-01-02T15:31:00-05:00,95118.78,95275.23999999999,95113.37999999999,95205.7,41607
2024-01-02T15:32:00-05:00,95205.7,95209.46,95141.18,95158.26,14071
2024-01-02T15:33:00-05:00,95158.26,95249.15999999999,95114.12,95169.22,49592
2024-01-02T15:34:00-05:00,95169.22,95233.74,95109.22,95125.58,25886
2024-01-02T15:35:00-05:00,95125.58,95192.42,95038.2,95112.32,24947
2024-01-02T15:36:00-05:00,95112.32,95225.64,95048.7,95149.48000000001,46048
2024-01-02T15:37:00-05:00,95149.48000000001,95219.48,95066.09999999999,95186.36,31107
2024-01-02T15:38:00-05:00,95186.36,95230.84,94986.37999999999,95054.92,39765
2024-01-02T15:39:00-05:00,95054.92,95061.98000000001,95003.38,95055.24,43337
2024-01-02T15:40:00-05:00,95055.24,95062.08,94948.82,95005.34,23993
2024-01-02T15:41:00-05:00,95005.34,95056.86,94953.0,94989.44,38366
2024-01-02T15:42:00-05:00,94989.44,95063.81999999999,94947.54000000001,94977.68,49930
2024-01-02T15:43:00-05:00,94977.68,95012.81999999999,94893.9,94989.36,48046
2024-01-02T15:44:00-05:00,94989.36,95090.95999999999,94920.86,95059.88,37977
2024-01-02T15:45:00-05:00,95059.88,95176.5,95047.66,95094.96,35283
2024-01-02T15:46:00-05:00,95094.96,95101.84000000001,95028.31999999999,95096.08,26237
2024-01-02T15:47:00-05:00,95096.08,95128.86,95030.8,95079.34,35191
2024-01-02T15:48:00-05:00,95079.34,95111.15999999999,94952.26,95017.5,34022
2024-01-02T15:49:00-05:00,95017.5,95062.78,94856.22,94890.20000000001,36858
2024-01-02T15:50:00-05:00,94890.20000000001,94953.04,94845.78,94888.4,27012
2024-01-02T15:51:00-05:00,94888.4,94962.44,94866.04,94914.45999999999,22260
2024-01-02T15:52:00-05:00,94914.45999999999,94938.84000000001,94654.31999999999,94732.46,30920
2024-01-02T15:53:00-05:00,94732.46,94804.12,94659.74,94793.66,29451
2024-01-02T15:54:00-05:00,94793.66,94848.90000000001,94735.48,94841.4,44207
2024-01-02T15:55:00-05:00,94841.4,94868.68,94773.14,94802.78,14935
2024-01-02T15:56:00-05:00,94802.78,94875.42,94624.58,94685.24,47274
2024-01-02T15:57:00-05:00,94685.24,94739.58,94584.38,94652.0,31578
2024-01-02T15:58:00-05:00,94652.0,94689.45999999999,94584.66,94677.62,13485
2024-01-02T15:59:00-05:00,94677.62,94749.23999999999,94646.18000000001,94702.02,42637
